1000.0 0.0779191396 -0.7 -0.5191955106390916
[0.04909416788606062, -0.06333666947442218, -0.2429047972144268, 0.38535451706367096, 0.3155691723651585, -0.6538938759720998, -0.21867349424895097, 0.6464899257172427, -0.042255627541084806, -0.27936509472530524, 0.10392177614415754]
1e-06 -0.5191931670796172 4.962334889963699e-07 1.2331507755846093e-08 0.9999971831045426
1.0115794542598983e-06 -0.5191931399426081 5.01979570173512e-07 1.2474295033979661e-08 0.9999971504865002
1.0232929922807537e-06 -0.5191931124913698 5.077921872061197e-07 1.2618735600877667e-08 0.9999971174907605
1.035142166679343e-06 -0.5191930847222647 5.136721103255382e-07 1.2764848593144658e-08 0.9999970841129496
1.0471285480508985e-06 -0.5191930566316114 5.196201190214129e-07 1.2912653376690348e-08 0.9999970503486434
1.0592537251772898e-06 -0.5191930282156871 5.256370015883579e-07 1.3062169537419212e-08 0.9999970161933671
1.071519305237607e-06 -0.5191929994707251 5.317235555899673e-07 1.3213416891150345e-08 0.9999969816425924
1.083926914021204e-06 -0.5191929703929156 5.378805877333454e-07 1.3366415479334918e-08 0.9999969466917413
1.096478196143185e-06 -0.5191929409784044 5.441089140816383e-07 1.3521185577964941e-08 0.99999691133618
1.109174815262401e-06 -0.5191929112232928 5.504093601954672e-07 1.3677747697240712e-08 0.9999968755712224
1.122018454301963e-06 -0.5191928811236369 5.56782761131628e-07 1.3836122585038377e-08 0.999996839392128
1.1350108156723143e-06 -0.5191928506754472 5.632299616919697e-07 1.3996331228826412e-08 0.9999968027941012
1.1481536214968817e-06 -0.519192819874688 5.697518163096072e-07 1.4158394857597518e-08 0.9999967657722917
1.1614486138403438e-06 -0.5191927887172765 5.763491895852493e-07 1.4322334951326805e-08 0.9999967283217917
1.1748975549395304e-06 -0.5191927571990833 5.830229558093634e-07 1.4488173232097555e-08 0.9999966904376378
1.1885022274370189e-06 -0.5191927253159307 5.897739996206118e-07 1.465593167735838e-08 0.9999966521148078
1.2022644346174132e-06 -0.5191926930635927 5.966032158344391e-07 1.4825632518644719e-08 0.999996613348223
1.2161860006463678e-06 -0.5191926604377946 6.03511509592909e-07 1.4997298244574375e-08 0.9999965741327446
1.2302687708123811e-06 -0.519192627434212 6.104997965469317e-07 1.5170951601061e-08 0.999996534463174
1.2445146117713843e-06 -0.5191925940484705 6.175690029210719e-07 1.534661560158489e-08 0.9999964943342545
1.2589254117941661e-06 -0.5191925602761447 6.247200657945469e-07 1.552431352644725e-08 0.9999964537406664
1.2735030810166629e-06 -0.5191925261127587 6.319539328817302e-07 1.5704068919741708e-08 0.9999964126770292
1.288249551693135e-06 -0.519192491553784 6.392715630391781e-07 1.5885905604314293e-08 0.9999963711378997
1.3031667784523e-06 -0.5191924565946402 6.466739261637422e-07 1.6069847675481186e-08 0.9999963291177729
1.3182567385564074e-06 -0.5191924212306935 6.541620033974024e-07 1.6255919508749764e-08 0.9999962866110784
1.333521432163324e-06 -0.5191923854572571 6.61736787212322e-07 1.6444145759135076e-08 0.9999962436121825
1.3489628825916533e-06 -0.5191923492695889 6.693992816080106e-07 1.663455137184603e-08 0.9999962001153854
1.3645831365889239e-06 -0.5191923126628928 6.771505021517369e-07 1.68271615767959e-08 0.999996156114922
1.3803842646028838e-06 -0.5191922756323164 6.849914763262333e-07 1.702200189798877e-08 0.9999961116049607
1.3963683610559361e-06 -0.519192238172952 6.929232432709501e-07 1.7219098152702883e-08 0.999996066579601
1.4125375446227554e-06 -0.5191922002798343 7.009468543692058e-07 1.7418476460772146e-08 0.9999960210328753
1.4288939585111036e-06 -0.5191921619479409 7.090633730311299e-07 1.7620163240060976e-08 0.9999959749587464
1.445439770745928e-06 -0.5191921231721911 7.172738751191573e-07 1.782418521764783e-08 0.9999959283511078
1.4621771744567182e-06 -0.5191920839474455 7.255794488093055e-07 1.8030569428079304e-08 0.9999958812037816
1.479108388168207e-06 -0.5191920442685053 7.339811949463588e-07 1.8239343218557167e-08 0.9999958335105181
1.4962356560944329e-06 -0.519192004130111 7.42480227133071e-07 1.845053425462775e-08 0.9999957852649957
1.5135612484362072e-06 -0.5191919635269426 7.510776718999787e-07 1.866417052169139e-08 0.9999957364608208
1.5310874616820288e-06 -0.5191919224536184 7.597746686792992e-07 1.888028032730934e-08 0.9999956870915238
1.5488166189124828e-06 -0.5191918809046947 7.685723702993263e-07 1.9098892308101832e-08 0.9999956371505607
1.5667510701081502e-06 -0.5191918388746641 7.774719427029991e-07 1.932003543234582e-08 0.9999955866313123
1.584893192461114e-06 -0.5191917963579559 7.864745656114603e-07 1.9543739003391678e-08 0.9999955355270826
1.6032453906900418e-06 -0.519191753348935 7.955814320958782e-07 1.977003266180953e-08 0.9999954838310978
1.6218100973589298e-06 -0.5191917098419008 8.047937492855928e-07 1.9998946393737447e-08 0.9999954315365057
1.6405897731995388e-06 -0.5191916658310867 8.141127381413552e-07 2.0230510531752167e-08 0.9999953786363749
1.6595869074375596e-06 -0.5191916213106591 8.235396339446551e-07 2.0464755761486987e-08 0.9999953251236939
1.678804018122559e-06 -0.5191915762747178 8.330756859372236e-07 2.070171311762258e-08 0.9999952709913695
1.698243652461746e-06 -0.5191915307172931 8.427221582540435e-07 2.0941414000679587e-08 0.9999952162322268
1.7179083871575893e-06 -0.5191914846323468 8.524803293778055e-07 2.1183890172046835e-08 0.999995160839008
