##        Q2         GEp/GD        dGEp/GD    GEp/GD(all)       GMp/muGD      dGMp/muGD dGMp/muGD(all)     GEp/GD(Mz)   GMp/muGD(Mz)
  3.9355e-04   9.999153e-01   7.046571e-05   9.999157e-01   9.998887e-01   1.026173e-04   9.998896e-01   9.999166e-01   9.998901e-01
  3.9811e-04   9.999143e-01   7.127107e-05   9.999147e-01   9.998875e-01   1.037907e-04   9.998884e-01   9.999156e-01   9.998888e-01
  4.0272e-04   9.999133e-01   7.208551e-05   9.999137e-01   9.998862e-01   1.049774e-04   9.998871e-01   9.999146e-01   9.998876e-01
  4.0738e-04   9.999123e-01   7.290914e-05   9.999127e-01   9.998848e-01   1.061775e-04   9.998858e-01   9.999136e-01   9.998863e-01
  4.1210e-04   9.999113e-01   7.374204e-05   9.999117e-01   9.998835e-01   1.073911e-04   9.998845e-01   9.999126e-01   9.998850e-01
  4.1687e-04   9.999103e-01   7.458433e-05   9.999106e-01   9.998822e-01   1.086184e-04   9.998831e-01   9.999116e-01   9.998837e-01
  4.2170e-04   9.999092e-01   7.543610e-05   9.999096e-01   9.998808e-01   1.098595e-04   9.998818e-01   9.999106e-01   9.998823e-01
  4.2658e-04   9.999082e-01   7.629746e-05   9.999086e-01   9.998794e-01   1.111147e-04   9.998804e-01   9.999096e-01   9.998810e-01
  4.3152e-04   9.999071e-01   7.716852e-05   9.999075e-01   9.998780e-01   1.123839e-04   9.998791e-01   9.999086e-01   9.998796e-01
  4.3652e-04   9.999060e-01   7.804937e-05   9.999064e-01   9.998766e-01   1.136675e-04   9.998777e-01   9.999075e-01   9.998783e-01
  4.4157e-04   9.999049e-01   7.894013e-05   9.999053e-01   9.998752e-01   1.149655e-04   9.998763e-01   9.999064e-01   9.998769e-01
  4.4668e-04   9.999038e-01   7.984091e-05   9.999042e-01   9.998737e-01   1.162781e-04   9.998749e-01   9.999054e-01   9.998755e-01
  4.5186e-04   9.999027e-01   8.075181e-05   9.999031e-01   9.998723e-01   1.176055e-04   9.998734e-01   9.999043e-01   9.998741e-01
  4.5709e-04   9.999015e-01   8.167294e-05   9.999020e-01   9.998708e-01   1.189478e-04   9.998720e-01   9.999032e-01   9.998726e-01
  4.6238e-04   9.999004e-01   8.260442e-05   9.999008e-01   9.998693e-01   1.203053e-04   9.998705e-01   9.999021e-01   9.998712e-01
  4.6774e-04   9.998992e-01   8.354636e-05   9.998997e-01   9.998678e-01   1.216779e-04   9.998690e-01   9.999009e-01   9.998697e-01
  4.7315e-04   9.998980e-01   8.449886e-05   9.998985e-01   9.998663e-01   1.230660e-04   9.998675e-01   9.998998e-01   9.998682e-01
  4.7863e-04   9.998969e-01   8.546206e-05   9.998973e-01   9.998647e-01   1.244697e-04   9.998660e-01   9.998986e-01   9.998667e-01
  4.8417e-04   9.998956e-01   8.643605e-05   9.998961e-01   9.998632e-01   1.258892e-04   9.998645e-01   9.998975e-01   9.998652e-01
  4.8978e-04   9.998944e-01   8.742096e-05   9.998949e-01   9.998616e-01   1.273246e-04   9.998629e-01   9.998963e-01   9.998636e-01
  4.9545e-04   9.998932e-01   8.841691e-05   9.998937e-01   9.998600e-01   1.287761e-04   9.998614e-01   9.998951e-01   9.998621e-01
  5.0119e-04   9.998919e-01   8.942401e-05   9.998925e-01   9.998584e-01   1.302438e-04   9.998598e-01   9.998939e-01   9.998605e-01
  5.0699e-04   9.998907e-01   9.044239e-05   9.998912e-01   9.998567e-01   1.317281e-04   9.998582e-01   9.998927e-01   9.998589e-01
  5.1286e-04   9.998894e-01   9.147217e-05   9.998900e-01   9.998551e-01   1.332289e-04   9.998565e-01   9.998915e-01   9.998573e-01
  5.1880e-04   9.998881e-01   9.251347e-05   9.998887e-01   9.998534e-01   1.347466e-04   9.998549e-01   9.998902e-01   9.998557e-01
  5.2481e-04   9.998868e-01   9.356642e-05   9.998874e-01   9.998517e-01   1.362813e-04   9.998532e-01   9.998889e-01   9.998541e-01
  5.3088e-04   9.998855e-01   9.463114e-05   9.998861e-01   9.998500e-01   1.378331e-04   9.998516e-01   9.998877e-01   9.998524e-01
  5.3703e-04   9.998841e-01   9.570775e-05   9.998847e-01   9.998482e-01   1.394024e-04   9.998499e-01   9.998864e-01   9.998507e-01
  5.4325e-04   9.998828e-01   9.679639e-05   9.998834e-01   9.998465e-01   1.409891e-04   9.998481e-01   9.998851e-01   9.998490e-01
  5.4954e-04   9.998814e-01   9.789719e-05   9.998820e-01   9.998447e-01   1.425937e-04   9.998464e-01   9.998838e-01   9.998473e-01
  5.5590e-04   9.998800e-01   9.901027e-05   9.998807e-01   9.998429e-01   1.442161e-04   9.998446e-01   9.998824e-01   9.998456e-01
  5.6234e-04   9.998786e-01   1.001358e-04   9.998793e-01   9.998411e-01   1.458567e-04   9.998429e-01   9.998811e-01   9.998438e-01
  5.6885e-04   9.998772e-01   1.012738e-04   9.998779e-01   9.998392e-01   1.475156e-04   9.998411e-01   9.998797e-01   9.998420e-01
  5.7544e-04   9.998757e-01   1.024245e-04   9.998765e-01   9.998374e-01   1.491930e-04   9.998392e-01   9.998783e-01   9.998403e-01
  5.8210e-04   9.998743e-01   1.035881e-04   9.998750e-01   9.998355e-01   1.508891e-04   9.998374e-01   9.998769e-01   9.998384e-01
  5.8884e-04   9.998728e-01   1.047646e-04   9.998736e-01   9.998336e-01   1.526042e-04   9.998356e-01   9.998755e-01   9.998366e-01
  5.9566e-04   9.998713e-01   1.059542e-04   9.998721e-01   9.998317e-01   1.543384e-04   9.998337e-01   9.998741e-01   9.998347e-01
  6.0256e-04   9.998698e-01   1.071570e-04   9.998706e-01   9.998297e-01   1.560918e-04   9.998318e-01   9.998727e-01   9.998329e-01
  6.0954e-04   9.998683e-01   1.083732e-04   9.998691e-01   9.998278e-01   1.578649e-04   9.998299e-01   9.998712e-01   9.998310e-01
  6.1660e-04   9.998667e-01   1.096030e-04   9.998676e-01   9.998258e-01   1.596576e-04   9.998279e-01   9.998697e-01   9.998291e-01
  6.2373e-04   9.998652e-01   1.108463e-04   9.998660e-01   9.998238e-01   1.614703e-04   9.998259e-01   9.998682e-01   9.998271e-01
  6.3096e-04   9.998636e-01   1.121035e-04   9.998645e-01   9.998217e-01   1.633032e-04   9.998240e-01   9.998667e-01   9.998252e-01
  6.3826e-04   9.998620e-01   1.133747e-04   9.998629e-01   9.998197e-01   1.651564e-04   9.998219e-01   9.998652e-01   9.998232e-01
  6.4565e-04   9.998604e-01   1.146599e-04   9.998613e-01   9.998176e-01   1.670303e-04   9.998199e-01   9.998636e-01   9.998212e-01
  6.5313e-04   9.998587e-01   1.159594e-04   9.998597e-01   9.998155e-01   1.689249e-04   9.998179e-01   9.998621e-01   9.998191e-01
  6.6069e-04   9.998571e-01   1.172733e-04   9.998580e-01   9.998133e-01   1.708406e-04   9.998158e-01   9.998605e-01   9.998171e-01
  6.6834e-04   9.998554e-01   1.186018e-04   9.998564e-01   9.998112e-01   1.727775e-04   9.998137e-01   9.998589e-01   9.998150e-01
  6.7608e-04   9.998537e-01   1.199449e-04   9.998547e-01   9.998090e-01   1.747359e-04   9.998115e-01   9.998573e-01   9.998129e-01
  6.8391e-04   9.998520e-01   1.213029e-04   9.998530e-01   9.998068e-01   1.767161e-04   9.998094e-01   9.998556e-01   9.998108e-01
  6.9183e-04   9.998503e-01   1.226759e-04   9.998513e-01   9.998045e-01   1.787181e-04   9.998072e-01   9.998540e-01   9.998087e-01
  6.9984e-04   9.998485e-01   1.240641e-04   9.998496e-01   9.998023e-01   1.807423e-04   9.998050e-01   9.998523e-01   9.998065e-01
  7.0795e-04   9.998467e-01   1.254677e-04   9.998478e-01   9.998000e-01   1.827890e-04   9.998028e-01   9.998506e-01   9.998043e-01
  7.1614e-04   9.998449e-01   1.268867e-04   9.998460e-01   9.997977e-01   1.848582e-04   9.998006e-01   9.998489e-01   9.998021e-01
  7.2444e-04   9.998431e-01   1.283214e-04   9.998442e-01   9.997953e-01   1.869503e-04   9.997983e-01   9.998472e-01   9.997999e-01
  7.3282e-04   9.998413e-01   1.297719e-04   9.998424e-01   9.997930e-01   1.890656e-04   9.997960e-01   9.998454e-01   9.997976e-01
  7.4131e-04   9.998394e-01   1.312384e-04   9.998406e-01   9.997906e-01   1.912042e-04   9.997937e-01   9.998437e-01   9.997953e-01
  7.4989e-04   9.998375e-01   1.327210e-04   9.998387e-01   9.997882e-01   1.933664e-04   9.997913e-01   9.998419e-01   9.997930e-01
  7.5858e-04   9.998356e-01   1.342200e-04   9.998368e-01   9.997857e-01   1.955524e-04   9.997889e-01   9.998401e-01   9.997907e-01
  7.6736e-04   9.998337e-01   1.357354e-04   9.998349e-01   9.997832e-01   1.977626e-04   9.997865e-01   9.998382e-01   9.997883e-01
  7.7625e-04   9.998317e-01   1.372675e-04   9.998330e-01   9.997807e-01   1.999971e-04   9.997841e-01   9.998364e-01   9.997859e-01
  7.8524e-04   9.998297e-01   1.388165e-04   9.998311e-01   9.997782e-01   2.022562e-04   9.997816e-01   9.998345e-01   9.997835e-01
  7.9433e-04   9.998277e-01   1.403824e-04   9.998291e-01   9.997756e-01   2.045401e-04   9.997792e-01   9.998326e-01   9.997811e-01
  8.0353e-04   9.998257e-01   1.419655e-04   9.998271e-01   9.997730e-01   2.068492e-04   9.997766e-01   9.998307e-01   9.997786e-01
  8.1283e-04   9.998236e-01   1.435660e-04   9.998251e-01   9.997704e-01   2.091837e-04   9.997741e-01   9.998288e-01   9.997761e-01
  8.2224e-04   9.998216e-01   1.451840e-04   9.998230e-01   9.997678e-01   2.115437e-04   9.997715e-01   9.998268e-01   9.997736e-01
  8.3176e-04   9.998195e-01   1.468198e-04   9.998210e-01   9.997651e-01   2.139297e-04   9.997689e-01   9.998248e-01   9.997710e-01
  8.4140e-04   9.998173e-01   1.484734e-04   9.998189e-01   9.997624e-01   2.163419e-04   9.997663e-01   9.998228e-01   9.997684e-01
  8.5114e-04   9.998152e-01   1.501452e-04   9.998168e-01   9.997596e-01   2.187805e-04   9.997636e-01   9.998208e-01   9.997658e-01
  8.6099e-04   9.998130e-01   1.518352e-04   9.998146e-01   9.997568e-01   2.212458e-04   9.997610e-01   9.998188e-01   9.997632e-01
  8.7096e-04   9.998108e-01   1.535437e-04   9.998124e-01   9.997540e-01   2.237381e-04   9.997582e-01   9.998167e-01   9.997605e-01
  8.8105e-04   9.998086e-01   1.552708e-04   9.998103e-01   9.997512e-01   2.262577e-04   9.997555e-01   9.998146e-01   9.997578e-01
  8.9125e-04   9.998063e-01   1.570167e-04   9.998080e-01   9.997483e-01   2.288048e-04   9.997527e-01   9.998125e-01   9.997551e-01
  9.0157e-04   9.998040e-01   1.587817e-04   9.998058e-01   9.997454e-01   2.313798e-04   9.997499e-01   9.998104e-01   9.997524e-01
  9.1201e-04   9.998017e-01   1.605659e-04   9.998035e-01   9.997425e-01   2.339829e-04   9.997471e-01   9.998082e-01   9.997496e-01
  9.2257e-04   9.997994e-01   1.623695e-04   9.998012e-01   9.997395e-01   2.366143e-04   9.997442e-01   9.998060e-01   9.997468e-01
  9.3325e-04   9.997970e-01   1.641928e-04   9.997989e-01   9.997365e-01   2.392745e-04   9.997413e-01   9.998038e-01   9.997439e-01
  9.4406e-04   9.997946e-01   1.660358e-04   9.997966e-01   9.997334e-01   2.419636e-04   9.997384e-01   9.998015e-01   9.997411e-01
  9.5499e-04   9.997922e-01   1.678989e-04   9.997942e-01   9.997303e-01   2.446820e-04   9.997354e-01   9.997993e-01   9.997381e-01
  9.6605e-04   9.997898e-01   1.697821e-04   9.997918e-01   9.997272e-01   2.474300e-04   9.997324e-01   9.997970e-01   9.997352e-01
  9.7724e-04   9.997873e-01   1.716858e-04   9.997893e-01   9.997241e-01   2.502078e-04   9.997294e-01   9.997947e-01   9.997322e-01
  9.8855e-04   9.997848e-01   1.736101e-04   9.997869e-01   9.997209e-01   2.530159e-04   9.997263e-01   9.997923e-01   9.997292e-01
  1.0000e-03   9.997822e-01   1.755553e-04   9.997844e-01   9.997177e-01   2.558544e-04   9.997232e-01   9.997900e-01   9.997262e-01
  1.0116e-03   9.997797e-01   1.775215e-04   9.997819e-01   9.997144e-01   2.587237e-04   9.997201e-01   9.997876e-01   9.997231e-01
  1.0233e-03   9.997770e-01   1.795089e-04   9.997793e-01   9.997111e-01   2.616240e-04   9.997169e-01   9.997852e-01   9.997200e-01
  1.0351e-03   9.997744e-01   1.815178e-04   9.997767e-01   9.997078e-01   2.645558e-04   9.997137e-01   9.997827e-01   9.997169e-01
  1.0471e-03   9.997717e-01   1.835484e-04   9.997741e-01   9.997044e-01   2.675193e-04   9.997105e-01   9.997802e-01   9.997137e-01
  1.0593e-03   9.997691e-01   1.856008e-04   9.997715e-01   9.997010e-01   2.705149e-04   9.997072e-01   9.997777e-01   9.997105e-01
  1.0715e-03   9.997663e-01   1.876754e-04   9.997688e-01   9.996975e-01   2.735428e-04   9.997039e-01   9.997752e-01   9.997073e-01
  1.0839e-03   9.997636e-01   1.897723e-04   9.997661e-01   9.996940e-01   2.766034e-04   9.997005e-01   9.997726e-01   9.997040e-01
  1.0965e-03   9.997608e-01   1.918917e-04   9.997634e-01   9.996905e-01   2.796970e-04   9.996971e-01   9.997701e-01   9.997007e-01
  1.1092e-03   9.997579e-01   1.940339e-04   9.997606e-01   9.996869e-01   2.828239e-04   9.996937e-01   9.997674e-01   9.996974e-01
  1.1220e-03   9.997551e-01   1.961991e-04   9.997578e-01   9.996833e-01   2.859845e-04   9.996902e-01   9.997648e-01   9.996940e-01
  1.1350e-03   9.997522e-01   1.983875e-04   9.997550e-01   9.996796e-01   2.891790e-04   9.996867e-01   9.997621e-01   9.996906e-01
  1.1482e-03   9.997492e-01   2.005993e-04   9.997521e-01   9.996759e-01   2.924079e-04   9.996832e-01   9.997594e-01   9.996872e-01
  1.1614e-03   9.997463e-01   2.028348e-04   9.997492e-01   9.996722e-01   2.956715e-04   9.996796e-01   9.997567e-01   9.996837e-01
  1.1749e-03   9.997433e-01   2.050942e-04   9.997463e-01   9.996684e-01   2.989701e-04   9.996760e-01   9.997539e-01   9.996801e-01
  1.1885e-03   9.997402e-01   2.073778e-04   9.997433e-01   9.996646e-01   3.023040e-04   9.996724e-01   9.997511e-01   9.996766e-01
  1.2023e-03   9.997371e-01   2.096857e-04   9.997403e-01   9.996607e-01   3.056736e-04   9.996687e-01   9.997483e-01   9.996730e-01
  1.2162e-03   9.997340e-01   2.120182e-04   9.997372e-01   9.996568e-01   3.090793e-04   9.996649e-01   9.997454e-01   9.996693e-01
  1.2303e-03   9.997309e-01   2.143756e-04   9.997342e-01   9.996528e-01   3.125213e-04   9.996611e-01   9.997425e-01   9.996657e-01
  1.2445e-03   9.997277e-01   2.167581e-04   9.997310e-01   9.996488e-01   3.160001e-04   9.996573e-01   9.997396e-01   9.996620e-01
  1.2589e-03   9.997244e-01   2.191658e-04   9.997279e-01   9.996448e-01   3.195160e-04   9.996535e-01   9.997367e-01   9.996582e-01
  1.2735e-03   9.997212e-01   2.215992e-04   9.997247e-01   9.996407e-01   3.230694e-04   9.996496e-01   9.997337e-01   9.996544e-01
  1.2882e-03   9.997179e-01   2.240583e-04   9.997215e-01   9.996365e-01   3.266605e-04   9.996456e-01   9.997306e-01   9.996506e-01
  1.3032e-03   9.997145e-01   2.265435e-04   9.997182e-01   9.996323e-01   3.302899e-04   9.996416e-01   9.997276e-01   9.996467e-01
  1.3183e-03   9.997111e-01   2.290550e-04   9.997149e-01   9.996281e-01   3.339578e-04   9.996376e-01   9.997245e-01   9.996428e-01
  1.3335e-03   9.997077e-01   2.315931e-04   9.997116e-01   9.996238e-01   3.376646e-04   9.996335e-01   9.997214e-01   9.996388e-01
  1.3490e-03   9.997042e-01   2.341579e-04   9.997082e-01   9.996194e-01   3.414108e-04   9.996294e-01   9.997182e-01   9.996348e-01
  1.3646e-03   9.997007e-01   2.367498e-04   9.997048e-01   9.996150e-01   3.451965e-04   9.996252e-01   9.997150e-01   9.996308e-01
  1.3804e-03   9.996971e-01   2.393690e-04   9.997013e-01   9.996106e-01   3.490224e-04   9.996210e-01   9.997118e-01   9.996267e-01
  1.3964e-03   9.996935e-01   2.420158e-04   9.996978e-01   9.996061e-01   3.528886e-04   9.996168e-01   9.997085e-01   9.996226e-01
  1.4125e-03   9.996899e-01   2.446904e-04   9.996942e-01   9.996016e-01   3.567957e-04   9.996125e-01   9.997052e-01   9.996184e-01
  1.4289e-03   9.996862e-01   2.473931e-04   9.996907e-01   9.995970e-01   3.607439e-04   9.996081e-01   9.997019e-01   9.996142e-01
  1.4454e-03   9.996825e-01   2.501242e-04   9.996870e-01   9.995923e-01   3.647337e-04   9.996037e-01   9.996985e-01   9.996099e-01
  1.4622e-03   9.996787e-01   2.528838e-04   9.996834e-01   9.995876e-01   3.687655e-04   9.995993e-01   9.996951e-01   9.996056e-01
  1.4791e-03   9.996749e-01   2.556723e-04   9.996796e-01   9.995828e-01   3.728396e-04   9.995948e-01   9.996917e-01   9.996013e-01
  1.4962e-03   9.996710e-01   2.584900e-04   9.996759e-01   9.995780e-01   3.769564e-04   9.995902e-01   9.996882e-01   9.995969e-01
  1.5136e-03   9.996671e-01   2.613370e-04   9.996721e-01   9.995732e-01   3.811164e-04   9.995856e-01   9.996846e-01   9.995924e-01
  1.5311e-03   9.996631e-01   2.642138e-04   9.996682e-01   9.995682e-01   3.853199e-04   9.995810e-01   9.996811e-01   9.995880e-01
  1.5488e-03   9.996591e-01   2.671204e-04   9.996643e-01   9.995632e-01   3.895674e-04   9.995763e-01   9.996775e-01   9.995834e-01
  1.5668e-03   9.996550e-01   2.700573e-04   9.996604e-01   9.995582e-01   3.938593e-04   9.995715e-01   9.996738e-01   9.995788e-01
  1.5849e-03   9.996509e-01   2.730247e-04   9.996564e-01   9.995531e-01   3.981958e-04   9.995668e-01   9.996701e-01   9.995742e-01
  1.6032e-03   9.996468e-01   2.760228e-04   9.996524e-01   9.995480e-01   4.025776e-04   9.995619e-01   9.996664e-01   9.995695e-01
  1.6218e-03   9.996425e-01   2.790520e-04   9.996483e-01   9.995427e-01   4.070049e-04   9.995570e-01   9.996627e-01   9.995648e-01
  1.6406e-03   9.996383e-01   2.821125e-04   9.996441e-01   9.995375e-01   4.114781e-04   9.995521e-01   9.996589e-01   9.995601e-01
  1.6596e-03   9.996339e-01   2.852046e-04   9.996400e-01   9.995321e-01   4.159978e-04   9.995471e-01   9.996550e-01   9.995552e-01
  1.6788e-03   9.996296e-01   2.883286e-04   9.996357e-01   9.995267e-01   4.205643e-04   9.995420e-01   9.996511e-01   9.995504e-01
  1.6982e-03   9.996251e-01   2.914848e-04   9.996314e-01   9.995213e-01   4.251781e-04   9.995369e-01   9.996472e-01   9.995454e-01
  1.7179e-03   9.996207e-01   2.946733e-04   9.996271e-01   9.995158e-01   4.298395e-04   9.995317e-01   9.996432e-01   9.995405e-01
  1.7378e-03   9.996161e-01   2.978947e-04   9.996227e-01   9.995102e-01   4.345489e-04   9.995265e-01   9.996392e-01   9.995354e-01
  1.7579e-03   9.996115e-01   3.011490e-04   9.996183e-01   9.995045e-01   4.393069e-04   9.995212e-01   9.996351e-01   9.995304e-01
  1.7783e-03   9.996069e-01   3.044367e-04   9.996138e-01   9.994988e-01   4.441139e-04   9.995159e-01   9.996310e-01   9.995252e-01
  1.7989e-03   9.996022e-01   3.077579e-04   9.996092e-01   9.994930e-01   4.489702e-04   9.995105e-01   9.996269e-01   9.995201e-01
  1.8197e-03   9.995974e-01   3.111131e-04   9.996046e-01   9.994872e-01   4.538763e-04   9.995050e-01   9.996227e-01   9.995148e-01
  1.8408e-03   9.995926e-01   3.145024e-04   9.996000e-01   9.994813e-01   4.588326e-04   9.994995e-01   9.996184e-01   9.995095e-01
  1.8621e-03   9.995877e-01   3.179262e-04   9.995953e-01   9.994753e-01   4.638396e-04   9.994940e-01   9.996141e-01   9.995042e-01
  1.8836e-03   9.995828e-01   3.213847e-04   9.995905e-01   9.994692e-01   4.688977e-04   9.994883e-01   9.996098e-01   9.994988e-01
  1.9055e-03   9.995778e-01   3.248784e-04   9.995857e-01   9.994631e-01   4.740074e-04   9.994826e-01   9.996054e-01   9.994934e-01
  1.9275e-03   9.995727e-01   3.284074e-04   9.995808e-01   9.994569e-01   4.791691e-04   9.994769e-01   9.996010e-01   9.994879e-01
  1.9498e-03   9.995676e-01   3.319720e-04   9.995759e-01   9.994507e-01   4.843832e-04   9.994711e-01   9.995965e-01   9.994823e-01
  1.9724e-03   9.995624e-01   3.355726e-04   9.995709e-01   9.994443e-01   4.896502e-04   9.994652e-01   9.995919e-01   9.994767e-01
  1.9953e-03   9.995571e-01   3.392095e-04   9.995658e-01   9.994379e-01   4.949706e-04   9.994593e-01   9.995874e-01   9.994710e-01
  2.0184e-03   9.995518e-01   3.428829e-04   9.995607e-01   9.994315e-01   5.003447e-04   9.994533e-01   9.995827e-01   9.994653e-01
  2.0417e-03   9.995464e-01   3.465932e-04   9.995555e-01   9.994249e-01   5.057730e-04   9.994472e-01   9.995780e-01   9.994595e-01
  2.0654e-03   9.995410e-01   3.503407e-04   9.995503e-01   9.994183e-01   5.112561e-04   9.994411e-01   9.995733e-01   9.994537e-01
  2.0893e-03   9.995355e-01   3.541256e-04   9.995450e-01   9.994116e-01   5.167943e-04   9.994349e-01   9.995685e-01   9.994478e-01
  2.1135e-03   9.995299e-01   3.579483e-04   9.995396e-01   9.994048e-01   5.223881e-04   9.994287e-01   9.995637e-01   9.994418e-01
  2.1380e-03   9.995242e-01   3.618091e-04   9.995342e-01   9.993979e-01   5.280380e-04   9.994223e-01   9.995588e-01   9.994358e-01
  2.1627e-03   9.995185e-01   3.657082e-04   9.995287e-01   9.993910e-01   5.337443e-04   9.994159e-01   9.995539e-01   9.994297e-01
  2.1878e-03   9.995127e-01   3.696461e-04   9.995232e-01   9.993840e-01   5.395077e-04   9.994095e-01   9.995489e-01   9.994236e-01
  2.2131e-03   9.995068e-01   3.736230e-04   9.995175e-01   9.993769e-01   5.453285e-04   9.994030e-01   9.995438e-01   9.994174e-01
  2.2387e-03   9.995009e-01   3.776391e-04   9.995118e-01   9.993697e-01   5.512072e-04   9.993964e-01   9.995387e-01   9.994111e-01
  2.2646e-03   9.994949e-01   3.816949e-04   9.995061e-01   9.993625e-01   5.571443e-04   9.993897e-01   9.995336e-01   9.994048e-01
  2.2909e-03   9.994888e-01   3.857907e-04   9.995002e-01   9.993551e-01   5.631402e-04   9.993830e-01   9.995284e-01   9.993984e-01
  2.3174e-03   9.994826e-01   3.899266e-04   9.994944e-01   9.993477e-01   5.691954e-04   9.993762e-01   9.995231e-01   9.993920e-01
  2.3442e-03   9.994764e-01   3.941032e-04   9.994884e-01   9.993402e-01   5.753104e-04   9.993693e-01   9.995178e-01   9.993854e-01
  2.3714e-03   9.994700e-01   3.983205e-04   9.994823e-01   9.993326e-01   5.814856e-04   9.993624e-01   9.995124e-01   9.993789e-01
  2.3988e-03   9.994636e-01   4.025791e-04   9.994762e-01   9.993249e-01   5.877215e-04   9.993554e-01   9.995069e-01   9.993722e-01
  2.4266e-03   9.994572e-01   4.068792e-04   9.994700e-01   9.993171e-01   5.940185e-04   9.993483e-01   9.995014e-01   9.993655e-01
  2.4547e-03   9.994506e-01   4.112210e-04   9.994638e-01   9.993093e-01   6.003773e-04   9.993411e-01   9.994959e-01   9.993588e-01
  2.4831e-03   9.994439e-01   4.156050e-04   9.994574e-01   9.993013e-01   6.067981e-04   9.993339e-01   9.994903e-01   9.993519e-01
  2.5119e-03   9.994372e-01   4.200314e-04   9.994510e-01   9.992933e-01   6.132815e-04   9.993266e-01   9.994846e-01   9.993450e-01
  2.5410e-03   9.994304e-01   4.245005e-04   9.994445e-01   9.992851e-01   6.198280e-04   9.993192e-01   9.994789e-01   9.993381e-01
  2.5704e-03   9.994235e-01   4.290127e-04   9.994380e-01   9.992769e-01   6.264379e-04   9.993117e-01   9.994731e-01   9.993310e-01
  2.6002e-03   9.994165e-01   4.335682e-04   9.994313e-01   9.992686e-01   6.331119e-04   9.993042e-01   9.994672e-01   9.993239e-01
  2.6303e-03   9.994095e-01   4.381675e-04   9.994246e-01   9.992602e-01   6.398504e-04   9.992965e-01   9.994613e-01   9.993167e-01
  2.6607e-03   9.994023e-01   4.428107e-04   9.994178e-01   9.992517e-01   6.466538e-04   9.992888e-01   9.994553e-01   9.993095e-01
  2.6915e-03   9.993950e-01   4.474982e-04   9.994109e-01   9.992431e-01   6.535226e-04   9.992811e-01   9.994492e-01   9.993022e-01
  2.7227e-03   9.993877e-01   4.522303e-04   9.994039e-01   9.992344e-01   6.604572e-04   9.992732e-01   9.994431e-01   9.992948e-01
  2.7542e-03   9.993803e-01   4.570073e-04   9.993969e-01   9.992256e-01   6.674582e-04   9.992653e-01   9.994369e-01   9.992874e-01
  2.7861e-03   9.993727e-01   4.618296e-04   9.993897e-01   9.992167e-01   6.745261e-04   9.992573e-01   9.994307e-01   9.992799e-01
  2.8184e-03   9.993651e-01   4.666974e-04   9.993825e-01   9.992077e-01   6.816612e-04   9.992492e-01   9.994244e-01   9.992723e-01
  2.8510e-03   9.993574e-01   4.716110e-04   9.993752e-01   9.991985e-01   6.888641e-04   9.992410e-01   9.994180e-01   9.992646e-01
  2.8840e-03   9.993496e-01   4.765708e-04   9.993678e-01   9.991893e-01   6.961352e-04   9.992327e-01   9.994116e-01   9.992569e-01
  2.9174e-03   9.993417e-01   4.815771e-04   9.993603e-01   9.991800e-01   7.034750e-04   9.992243e-01   9.994050e-01   9.992491e-01
  2.9512e-03   9.993337e-01   4.866302e-04   9.993527e-01   9.991706e-01   7.108840e-04   9.992159e-01   9.993985e-01   9.992412e-01
  2.9854e-03   9.993255e-01   4.917303e-04   9.993451e-01   9.991611e-01   7.183626e-04   9.992074e-01   9.993918e-01   9.992332e-01
  3.0200e-03   9.993173e-01   4.968778e-04   9.993373e-01   9.991514e-01   7.259113e-04   9.991988e-01   9.993851e-01   9.992252e-01
  3.0549e-03   9.993090e-01   5.020730e-04   9.993295e-01   9.991417e-01   7.335305e-04   9.991901e-01   9.993783e-01   9.992171e-01
  3.0903e-03   9.993006e-01   5.073162e-04   9.993215e-01   9.991318e-01   7.412207e-04   9.991813e-01   9.993714e-01   9.992089e-01
  3.1261e-03   9.992920e-01   5.126076e-04   9.993135e-01   9.991218e-01   7.489824e-04   9.991724e-01   9.993645e-01   9.992007e-01
  3.1623e-03   9.992834e-01   5.179477e-04   9.993053e-01   9.991117e-01   7.568160e-04   9.991634e-01   9.993575e-01   9.991924e-01
  3.1989e-03   9.992746e-01   5.233366e-04   9.992971e-01   9.991015e-01   7.647220e-04   9.991544e-01   9.993504e-01   9.991840e-01
  3.2359e-03   9.992658e-01   5.287747e-04   9.992887e-01   9.990912e-01   7.727008e-04   9.991452e-01   9.993432e-01   9.991755e-01
  3.2734e-03   9.992568e-01   5.342622e-04   9.992803e-01   9.990808e-01   7.807528e-04   9.991360e-01   9.993360e-01   9.991669e-01
  3.3113e-03   9.992477e-01   5.397995e-04   9.992718e-01   9.990702e-01   7.888786e-04   9.991267e-01   9.993287e-01   9.991583e-01
  3.3497e-03   9.992385e-01   5.453869e-04   9.992631e-01   9.990596e-01   7.970786e-04   9.991172e-01   9.993213e-01   9.991496e-01
  3.3884e-03   9.992292e-01   5.510246e-04   9.992544e-01   9.990488e-01   8.053532e-04   9.991077e-01   9.993138e-01   9.991408e-01
  3.4277e-03   9.992197e-01   5.567129e-04   9.992455e-01   9.990379e-01   8.137028e-04   9.990981e-01   9.993063e-01   9.991319e-01
  3.4674e-03   9.992102e-01   5.624521e-04   9.992365e-01   9.990268e-01   8.221278e-04   9.990884e-01   9.992987e-01   9.991230e-01
