##          Q2              z             GE(M)n            dGE(M)n               GDip
1.00000000e-06 -5.19193167e-01  -1.9130366074e+00   1.0533504172e-09   9.9999718310e-01
1.01157945e-06 -5.19193140e-01  -1.9130365366e+00   1.0655476648e-09   9.9999715049e-01
1.02329299e-06 -5.19193112e-01  -1.9130364650e+00   1.0778861559e-09   9.9999711749e-01
1.03514217e-06 -5.19193085e-01  -1.9130363926e+00   1.0903675262e-09   9.9999708411e-01
1.04712855e-06 -5.19193057e-01  -1.9130363193e+00   1.1029934281e-09   9.9999705035e-01
1.05925373e-06 -5.19193028e-01  -1.9130362452e+00   1.1157655362e-09   9.9999701619e-01
1.07151931e-06 -5.19192999e-01  -1.9130361702e+00   1.1286855448e-09   9.9999698164e-01
1.08392691e-06 -5.19192970e-01  -1.9130360944e+00   1.1417551661e-09   9.9999694669e-01
1.09647820e-06 -5.19192941e-01  -1.9130360176e+00   1.1549761349e-09   9.9999691134e-01
1.10917482e-06 -5.19192911e-01  -1.9130359400e+00   1.1683502009e-09   9.9999687557e-01
1.12201845e-06 -5.19192881e-01  -1.9130358615e+00   1.1818791372e-09   9.9999683939e-01
1.13501082e-06 -5.19192851e-01  -1.9130357821e+00   1.1955647418e-09   9.9999680279e-01
1.14815362e-06 -5.19192820e-01  -1.9130357018e+00   1.2094088235e-09   9.9999676577e-01
1.16144861e-06 -5.19192789e-01  -1.9130356205e+00   1.2234132229e-09   9.9999672832e-01
1.17489755e-06 -5.19192757e-01  -1.9130355383e+00   1.2375797931e-09   9.9999669044e-01
1.18850223e-06 -5.19192725e-01  -1.9130354551e+00   1.2519104150e-09   9.9999665211e-01
1.20226443e-06 -5.19192693e-01  -1.9130353710e+00   1.2664069871e-09   9.9999661335e-01
1.21618600e-06 -5.19192660e-01  -1.9130352859e+00   1.2810714310e-09   9.9999657413e-01
1.23026877e-06 -5.19192627e-01  -1.9130351998e+00   1.2959056925e-09   9.9999653446e-01
1.24451461e-06 -5.19192594e-01  -1.9130351128e+00   1.3109117381e-09   9.9999649433e-01
1.25892541e-06 -5.19192560e-01  -1.9130350247e+00   1.3260915564e-09   9.9999645374e-01
1.27350308e-06 -5.19192526e-01  -1.9130349356e+00   1.3414471631e-09   9.9999641268e-01
1.28824955e-06 -5.19192492e-01  -1.9130348454e+00   1.3569805913e-09   9.9999637114e-01
1.30316678e-06 -5.19192457e-01  -1.9130347542e+00   1.3726939026e-09   9.9999632912e-01
1.31825674e-06 -5.19192421e-01  -1.9130346620e+00   1.3885891771e-09   9.9999628661e-01
1.33352143e-06 -5.19192385e-01  -1.9130345687e+00   1.4046685267e-09   9.9999624361e-01
1.34896288e-06 -5.19192349e-01  -1.9130344743e+00   1.4209340813e-09   9.9999620012e-01
1.36458314e-06 -5.19192313e-01  -1.9130343788e+00   1.4373879983e-09   9.9999615611e-01
1.38038426e-06 -5.19192276e-01  -1.9130342822e+00   1.4540324613e-09   9.9999611160e-01
1.39636836e-06 -5.19192238e-01  -1.9130341845e+00   1.4708696754e-09   9.9999606658e-01
1.41253754e-06 -5.19192200e-01  -1.9130340857e+00   1.4879018717e-09   9.9999602103e-01
1.42889396e-06 -5.19192162e-01  -1.9130339857e+00   1.5051313137e-09   9.9999597496e-01
1.44543977e-06 -5.19192123e-01  -1.9130338846e+00   1.5225602807e-09   9.9999592835e-01
1.46217717e-06 -5.19192084e-01  -1.9130337823e+00   1.5401910874e-09   9.9999588120e-01
1.47910839e-06 -5.19192044e-01  -1.9130336788e+00   1.5580260725e-09   9.9999583351e-01
1.49623566e-06 -5.19192004e-01  -1.9130335741e+00   1.5760676003e-09   9.9999578526e-01
1.51356125e-06 -5.19191964e-01  -1.9130334682e+00   1.5943180623e-09   9.9999573646e-01
1.53108746e-06 -5.19191922e-01  -1.9130333610e+00   1.6127798782e-09   9.9999568709e-01
1.54881662e-06 -5.19191881e-01  -1.9130332527e+00   1.6314554992e-09   9.9999563715e-01
1.56675107e-06 -5.19191839e-01  -1.9130331430e+00   1.6503474014e-09   9.9999558663e-01
1.58489319e-06 -5.19191796e-01  -1.9130330321e+00   1.6694580900e-09   9.9999553553e-01
1.60324539e-06 -5.19191753e-01  -1.9130329200e+00   1.6887901000e-09   9.9999548383e-01
