1000.0 0.0779191396 -0.7 -0.5191955106390916
[-0.4943711961127779, 2.0780799779895864, -2.200730865708441, -1.7704647763860228, 2.5047670394969392, 5.375476435489534, -5.5957252569215, -7.621548623555387, 7.315112074361884, 4.202374279827263, 6.008602739890033, -22.4499241142006, 15.570232224109077, -2.2479228441350187, -0.6739570941439297]
1e-06 -0.5191931670796172 -1.9130365214568026 3.249731355199842e-08 0.9999971831045426
1.0115794542598983e-06 -0.5191931399426081 -1.9130364496810224 3.287359893537137e-08 0.9999971504865002
1.0232929922807537e-06 -0.5191931124913698 -1.9130363770741161 3.325424113969861e-08 0.9999971174907605
1.035142166679343e-06 -0.5191930847222647 -1.9130363036264613 3.363929059172389e-08 0.9999970841129496
1.0471285480508985e-06 -0.5191930566316114 -1.9130362293283218 3.402879832641222e-08 0.9999970503486434
1.0592537251772898e-06 -0.5191930282156871 -1.9130361541698497 3.442281595411494e-08 0.9999970161933671
1.071519305237607e-06 -0.5191929994707251 -1.913036078141082 3.482139569182498e-08 0.9999969816425924
1.083926914021204e-06 -0.5191929703929156 -1.913036001231942 3.5224590353233406e-08 0.9999969466917413
1.096478196143185e-06 -0.5191929409784044 -1.913035923432236 3.563245336708581e-08 0.99999691133618
1.109174815262401e-06 -0.5191929112232928 -1.9130358447316504 3.604503878265121e-08 0.9999968755712224
1.122018454301963e-06 -0.5191928811236369 -1.9130357651197543 3.646240127262613e-08 0.999996839392128
1.1350108156723143e-06 -0.5191928506754472 -1.9130356845859946 3.688459614195496e-08 0.9999968027941012
1.1481536214968817e-06 -0.519192819874688 -1.9130356031196976 3.7311679335612033e-08 0.9999967657722917
1.1614486138403438e-06 -0.5191927887172765 -1.913035520710063 3.7743707450444484e-08 0.9999967283217917
1.1748975549395304e-06 -0.5191927571990833 -1.91303543734617 3.818073773143863e-08 0.9999966904376378
1.1885022274370189e-06 -0.5191927253159307 -1.9130353530169677 3.8622828091997386e-08 0.9999966521148078
1.2022644346174132e-06 -0.5191926930635927 -1.9130352677112772 3.9070037115390816e-08 0.999996613348223
1.2161860006463678e-06 -0.5191926604377946 -1.9130351814177926 3.952242405663724e-08 0.9999965741327446
1.2302687708123811e-06 -0.519192627434212 -1.9130350941250762 3.998004886102218e-08 0.999996534463174
1.2445146117713843e-06 -0.5191925940484705 -1.9130350058215564 4.0442972168751156e-08 0.9999964943342545
1.2589254117941661e-06 -0.5191925602761447 -1.9130349164955278 4.0911255327814814e-08 0.9999964537406664
1.2735030810166629e-06 -0.5191925261127587 -1.9130348261351524 4.138496038082682e-08 0.9999964126770292
1.288249551693135e-06 -0.519192491553784 -1.9130347347284513 4.186415010207874e-08 0.9999963711378997
1.3031667784523e-06 -0.5191924565946402 -1.9130346422633095 4.2348887986568865e-08 0.9999963291177729
