##        Q2         GEp/GD        dGEp/GD    GEp/GD(all)       GMp/muGD      dGMp/muGD dGMp/muGD(all)     GEp/GD(Mz)   GMp/muGD(Mz)
  1.3490e-04   9.999339e-01   2.307758e-05   9.999340e-01   9.999618e-01   3.148541e-05   9.999619e-01   9.999341e-01   9.999620e-01
  1.3646e-04   9.999332e-01   2.334372e-05   9.999332e-01   9.999614e-01   3.184839e-05   9.999615e-01   9.999333e-01   9.999615e-01
  1.3804e-04   9.999324e-01   2.361291e-05   9.999325e-01   9.999609e-01   3.221553e-05   9.999610e-01   9.999326e-01   9.999611e-01
  1.3964e-04   9.999316e-01   2.388520e-05   9.999317e-01   9.999605e-01   3.258688e-05   9.999606e-01   9.999318e-01   9.999606e-01
  1.4125e-04   9.999308e-01   2.416061e-05   9.999309e-01   9.999600e-01   3.296249e-05   9.999601e-01   9.999310e-01   9.999602e-01
  1.4289e-04   9.999300e-01   2.443919e-05   9.999301e-01   9.999595e-01   3.334242e-05   9.999597e-01   9.999302e-01   9.999597e-01
  1.4454e-04   9.999292e-01   2.472096e-05   9.999293e-01   9.999591e-01   3.372670e-05   9.999592e-01   9.999294e-01   9.999593e-01
  1.4622e-04   9.999284e-01   2.500597e-05   9.999285e-01   9.999586e-01   3.411539e-05   9.999587e-01   9.999286e-01   9.999588e-01
  1.4791e-04   9.999276e-01   2.529425e-05   9.999276e-01   9.999581e-01   3.450853e-05   9.999582e-01   9.999278e-01   9.999583e-01
  1.4962e-04   9.999267e-01   2.558584e-05   9.999268e-01   9.999576e-01   3.490619e-05   9.999578e-01   9.999269e-01   9.999578e-01
  1.5136e-04   9.999259e-01   2.588077e-05   9.999260e-01   9.999571e-01   3.530840e-05   9.999573e-01   9.999261e-01   9.999573e-01
  1.5311e-04   9.999250e-01   2.617909e-05   9.999251e-01   9.999567e-01   3.571523e-05   9.999568e-01   9.999252e-01   9.999568e-01
  1.5488e-04   9.999242e-01   2.648083e-05   9.999242e-01   9.999562e-01   3.612672e-05   9.999563e-01   9.999244e-01   9.999563e-01
  1.5668e-04   9.999233e-01   2.678604e-05   9.999234e-01   9.999556e-01   3.654293e-05   9.999558e-01   9.999235e-01   9.999558e-01
  1.5849e-04   9.999224e-01   2.709474e-05   9.999225e-01   9.999551e-01   3.696390e-05   9.999553e-01   9.999226e-01   9.999553e-01
  1.6032e-04   9.999215e-01   2.740699e-05   9.999216e-01   9.999546e-01   3.738971e-05   9.999547e-01   9.999217e-01   9.999548e-01
  1.6218e-04   9.999206e-01   2.772281e-05   9.999207e-01   9.999541e-01   3.782039e-05   9.999542e-01   9.999208e-01   9.999543e-01
  1.6406e-04   9.999197e-01   2.804226e-05   9.999198e-01   9.999536e-01   3.825600e-05   9.999537e-01   9.999199e-01   9.999538e-01
  1.6596e-04   9.999188e-01   2.836537e-05   9.999188e-01   9.999530e-01   3.869661e-05   9.999532e-01   9.999190e-01   9.999532e-01
  1.6788e-04   9.999178e-01   2.869218e-05   9.999179e-01   9.999525e-01   3.914226e-05   9.999526e-01   9.999181e-01   9.999527e-01
  1.6982e-04   9.999169e-01   2.902274e-05   9.999170e-01   9.999519e-01   3.959301e-05   9.999521e-01   9.999171e-01   9.999522e-01
  1.7179e-04   9.999159e-01   2.935709e-05   9.999160e-01   9.999514e-01   4.004893e-05   9.999515e-01   9.999162e-01   9.999516e-01
  1.7378e-04   9.999149e-01   2.969527e-05   9.999150e-01   9.999508e-01   4.051007e-05   9.999509e-01   9.999152e-01   9.999510e-01
  1.7579e-04   9.999140e-01   3.003732e-05   9.999140e-01   9.999502e-01   4.097649e-05   9.999504e-01   9.999142e-01   9.999505e-01
  1.7783e-04   9.999130e-01   3.038330e-05   9.999130e-01   9.999496e-01   4.144824e-05   9.999498e-01   9.999132e-01   9.999499e-01
  1.7989e-04   9.999120e-01   3.073323e-05   9.999120e-01   9.999491e-01   4.192540e-05   9.999492e-01   9.999122e-01   9.999493e-01
  1.8197e-04   9.999109e-01   3.108718e-05   9.999110e-01   9.999485e-01   4.240801e-05   9.999486e-01   9.999112e-01   9.999487e-01
  1.8408e-04   9.999099e-01   3.144518e-05   9.999100e-01   9.999479e-01   4.289615e-05   9.999481e-01   9.999102e-01   9.999482e-01
  1.8621e-04   9.999089e-01   3.180728e-05   9.999090e-01   9.999473e-01   4.338987e-05   9.999474e-01   9.999092e-01   9.999476e-01
  1.8836e-04   9.999078e-01   3.217352e-05   9.999079e-01   9.999467e-01   4.388924e-05   9.999468e-01   9.999081e-01   9.999470e-01
  1.9055e-04   9.999067e-01   3.254396e-05   9.999068e-01   9.999460e-01   4.439433e-05   9.999462e-01   9.999070e-01   9.999463e-01
  1.9275e-04   9.999057e-01   3.291864e-05   9.999058e-01   9.999454e-01   4.490518e-05   9.999456e-01   9.999060e-01   9.999457e-01
  1.9498e-04   9.999046e-01   3.329761e-05   9.999047e-01   9.999448e-01   4.542188e-05   9.999450e-01   9.999049e-01   9.999451e-01
  1.9724e-04   9.999035e-01   3.368091e-05   9.999036e-01   9.999441e-01   4.594449e-05   9.999443e-01   9.999038e-01   9.999445e-01
  1.9953e-04   9.999024e-01   3.406860e-05   9.999025e-01   9.999435e-01   4.647307e-05   9.999437e-01   9.999027e-01   9.999438e-01
  2.0184e-04   9.999012e-01   3.446073e-05   9.999013e-01   9.999428e-01   4.700769e-05   9.999431e-01   9.999016e-01   9.999432e-01
  2.0417e-04   9.999001e-01   3.485734e-05   9.999002e-01   9.999422e-01   4.754841e-05   9.999424e-01   9.999004e-01   9.999425e-01
  2.0654e-04   9.998989e-01   3.525849e-05   9.998991e-01   9.999415e-01   4.809532e-05   9.999417e-01   9.998993e-01   9.999419e-01
  2.0893e-04   9.998978e-01   3.566422e-05   9.998979e-01   9.999408e-01   4.864848e-05   9.999411e-01   9.998981e-01   9.999412e-01
  2.1135e-04   9.998966e-01   3.607459e-05   9.998967e-01   9.999401e-01   4.920795e-05   9.999404e-01   9.998970e-01   9.999405e-01
  2.1380e-04   9.998954e-01   3.648966e-05   9.998955e-01   9.999395e-01   4.977381e-05   9.999397e-01   9.998958e-01   9.999398e-01
  2.1627e-04   9.998942e-01   3.690947e-05   9.998943e-01   9.999388e-01   5.034613e-05   9.999390e-01   9.998946e-01   9.999391e-01
  2.1878e-04   9.998930e-01   3.733408e-05   9.998931e-01   9.999380e-01   5.092499e-05   9.999383e-01   9.998934e-01   9.999384e-01
  2.2131e-04   9.998917e-01   3.776354e-05   9.998919e-01   9.999373e-01   5.151045e-05   9.999376e-01   9.998921e-01   9.999377e-01
  2.2387e-04   9.998905e-01   3.819791e-05   9.998906e-01   9.999366e-01   5.210260e-05   9.999369e-01   9.998909e-01   9.999370e-01
  2.2646e-04   9.998892e-01   3.863724e-05   9.998893e-01   9.999359e-01   5.270150e-05   9.999361e-01   9.998896e-01   9.999363e-01
  2.2909e-04   9.998879e-01   3.908158e-05   9.998881e-01   9.999351e-01   5.330724e-05   9.999354e-01   9.998884e-01   9.999355e-01
  2.3174e-04   9.998866e-01   3.953101e-05   9.998868e-01   9.999344e-01   5.391988e-05   9.999346e-01   9.998871e-01   9.999348e-01
  2.3442e-04   9.998853e-01   3.998556e-05   9.998855e-01   9.999336e-01   5.453951e-05   9.999339e-01   9.998858e-01   9.999341e-01
  2.3714e-04   9.998840e-01   4.044530e-05   9.998842e-01   9.999328e-01   5.516621e-05   9.999331e-01   9.998845e-01   9.999333e-01
  2.3988e-04   9.998827e-01   4.091029e-05   9.998828e-01   9.999321e-01   5.580005e-05   9.999324e-01   9.998831e-01   9.999325e-01
  2.4266e-04   9.998813e-01   4.138059e-05   9.998815e-01   9.999313e-01   5.644111e-05   9.999316e-01   9.998818e-01   9.999317e-01
  2.4547e-04   9.998799e-01   4.185626e-05   9.998801e-01   9.999305e-01   5.708948e-05   9.999308e-01   9.998804e-01   9.999310e-01
  2.4831e-04   9.998785e-01   4.233735e-05   9.998787e-01   9.999297e-01   5.774524e-05   9.999300e-01   9.998790e-01   9.999302e-01
  2.5119e-04   9.998771e-01   4.282393e-05   9.998773e-01   9.999289e-01   5.840847e-05   9.999292e-01   9.998777e-01   9.999294e-01
  2.5410e-04   9.998757e-01   4.331605e-05   9.998759e-01   9.999280e-01   5.907925e-05   9.999284e-01   9.998762e-01   9.999286e-01
  2.5704e-04   9.998743e-01   4.381379e-05   9.998745e-01   9.999272e-01   5.975768e-05   9.999275e-01   9.998748e-01   9.999277e-01
  2.6002e-04   9.998728e-01   4.431721e-05   9.998730e-01   9.999263e-01   6.044382e-05   9.999267e-01   9.998734e-01   9.999269e-01
  2.6303e-04   9.998714e-01   4.482636e-05   9.998716e-01   9.999255e-01   6.113778e-05   9.999258e-01   9.998719e-01   9.999261e-01
  2.6607e-04   9.998699e-01   4.534132e-05   9.998701e-01   9.999246e-01   6.183963e-05   9.999250e-01   9.998705e-01   9.999252e-01
  2.6915e-04   9.998684e-01   4.586214e-05   9.998686e-01   9.999238e-01   6.254947e-05   9.999241e-01   9.998690e-01   9.999243e-01
  2.7227e-04   9.998669e-01   4.638890e-05   9.998671e-01   9.999229e-01   6.326739e-05   9.999232e-01   9.998675e-01   9.999235e-01
  2.7542e-04   9.998653e-01   4.692165e-05   9.998655e-01   9.999220e-01   6.399347e-05   9.999224e-01   9.998659e-01   9.999226e-01
  2.7861e-04   9.998638e-01   4.746048e-05   9.998640e-01   9.999211e-01   6.472781e-05   9.999215e-01   9.998644e-01   9.999217e-01
  2.8184e-04   9.998622e-01   4.800543e-05   9.998624e-01   9.999202e-01   6.547049e-05   9.999206e-01   9.998628e-01   9.999208e-01
  2.8510e-04   9.998606e-01   4.855660e-05   9.998608e-01   9.999192e-01   6.622162e-05   9.999196e-01   9.998613e-01   9.999199e-01
  2.8840e-04   9.998590e-01   4.911403e-05   9.998592e-01   9.999183e-01   6.698129e-05   9.999187e-01   9.998597e-01   9.999190e-01
  2.9174e-04   9.998574e-01   4.967781e-05   9.998576e-01   9.999174e-01   6.774958e-05   9.999178e-01   9.998580e-01   9.999180e-01
  2.9512e-04   9.998557e-01   5.024800e-05   9.998559e-01   9.999164e-01   6.852660e-05   9.999168e-01   9.998564e-01   9.999171e-01
  2.9854e-04   9.998540e-01   5.082468e-05   9.998543e-01   9.999154e-01   6.931245e-05   9.999159e-01   9.998548e-01   9.999161e-01
  3.0200e-04   9.998524e-01   5.140791e-05   9.998526e-01   9.999144e-01   7.010722e-05   9.999149e-01   9.998531e-01   9.999152e-01
  3.0549e-04   9.998507e-01   5.199778e-05   9.998509e-01   9.999134e-01   7.091101e-05   9.999139e-01   9.998514e-01   9.999142e-01
  3.0903e-04   9.998489e-01   5.259435e-05   9.998492e-01   9.999124e-01   7.172392e-05   9.999129e-01   9.998497e-01   9.999132e-01
  3.1261e-04   9.998472e-01   5.319770e-05   9.998475e-01   9.999114e-01   7.254606e-05   9.999119e-01   9.998480e-01   9.999122e-01
  3.1623e-04   9.998454e-01   5.380791e-05   9.998457e-01   9.999104e-01   7.337752e-05   9.999109e-01   9.998462e-01   9.999112e-01
  3.1989e-04   9.998436e-01   5.442505e-05   9.998439e-01   9.999094e-01   7.421841e-05   9.999099e-01   9.998445e-01   9.999102e-01
  3.2359e-04   9.998418e-01   5.504919e-05   9.998421e-01   9.999083e-01   7.506884e-05   9.999088e-01   9.998427e-01   9.999092e-01
  3.2734e-04   9.998400e-01   5.568043e-05   9.998403e-01   9.999073e-01   7.592890e-05   9.999078e-01   9.998409e-01   9.999081e-01
  3.3113e-04   9.998382e-01   5.631883e-05   9.998385e-01   9.999062e-01   7.679871e-05   9.999067e-01   9.998390e-01   9.999071e-01
  3.3497e-04   9.998363e-01   5.696447e-05   9.998366e-01   9.999051e-01   7.767838e-05   9.999057e-01   9.998372e-01   9.999060e-01
  3.3884e-04   9.998344e-01   5.761745e-05   9.998347e-01   9.999040e-01   7.856801e-05   9.999046e-01   9.998353e-01   9.999049e-01
  3.4277e-04   9.998325e-01   5.827782e-05   9.998328e-01   9.999029e-01   7.946771e-05   9.999035e-01   9.998334e-01   9.999038e-01
  3.4674e-04   9.998306e-01   5.894569e-05   9.998309e-01   9.999017e-01   8.037760e-05   9.999024e-01   9.998315e-01   9.999027e-01
  3.5075e-04   9.998286e-01   5.962113e-05   9.998289e-01   9.999006e-01   8.129779e-05   9.999012e-01   9.998296e-01   9.999016e-01
  3.5481e-04   9.998266e-01   6.030423e-05   9.998270e-01   9.998995e-01   8.222838e-05   9.999001e-01   9.998276e-01   9.999005e-01
  3.5892e-04   9.998246e-01   6.099507e-05   9.998250e-01   9.998983e-01   8.316951e-05   9.998989e-01   9.998257e-01   9.998993e-01
  3.6308e-04   9.998226e-01   6.169373e-05   9.998230e-01   9.998971e-01   8.412128e-05   9.998978e-01   9.998237e-01   9.998982e-01
  3.6728e-04   9.998205e-01   6.240031e-05   9.998209e-01   9.998959e-01   8.508380e-05   9.998966e-01   9.998216e-01   9.998970e-01
  3.7154e-04   9.998185e-01   6.311489e-05   9.998189e-01   9.998947e-01   8.605721e-05   9.998954e-01   9.998196e-01   9.998958e-01
  3.7584e-04   9.998164e-01   6.383756e-05   9.998168e-01   9.998935e-01   8.704161e-05   9.998942e-01   9.998175e-01   9.998946e-01
  3.8019e-04   9.998143e-01   6.456841e-05   9.998147e-01   9.998923e-01   8.803713e-05   9.998930e-01   9.998154e-01   9.998934e-01
  3.8459e-04   9.998121e-01   6.530753e-05   9.998125e-01   9.998910e-01   8.904390e-05   9.998917e-01   9.998133e-01   9.998922e-01
  3.8905e-04   9.998100e-01   6.605501e-05   9.998104e-01   9.998897e-01   9.006203e-05   9.998905e-01   9.998112e-01   9.998910e-01
  3.9355e-04   9.998078e-01   6.681095e-05   9.998082e-01   9.998885e-01   9.109165e-05   9.998892e-01   9.998090e-01   9.998897e-01
  3.9811e-04   9.998055e-01   6.757543e-05   9.998060e-01   9.998872e-01   9.213289e-05   9.998880e-01   9.998068e-01   9.998884e-01
  4.0272e-04   9.998033e-01   6.834855e-05   9.998037e-01   9.998859e-01   9.318587e-05   9.998867e-01   9.998046e-01   9.998872e-01
  4.0738e-04   9.998010e-01   6.913040e-05   9.998015e-01   9.998845e-01   9.425072e-05   9.998854e-01   9.998024e-01   9.998859e-01
  4.1210e-04   9.997987e-01   6.992109e-05   9.997992e-01   9.998832e-01   9.532758e-05   9.998840e-01   9.998001e-01   9.998846e-01
  4.1687e-04   9.997964e-01   7.072071e-05   9.997969e-01   9.998818e-01   9.641657e-05   9.998827e-01   9.997978e-01   9.998832e-01
  4.2170e-04   9.997941e-01   7.152936e-05   9.997946e-01   9.998805e-01   9.751782e-05   9.998814e-01   9.997955e-01   9.998819e-01
  4.2658e-04   9.997917e-01   7.234713e-05   9.997922e-01   9.998791e-01   9.863148e-05   9.998800e-01   9.997932e-01   9.998805e-01
  4.3152e-04   9.997893e-01   7.317413e-05   9.997898e-01   9.998777e-01   9.975768e-05   9.998786e-01   9.997908e-01   9.998792e-01
  4.3652e-04   9.997869e-01   7.401045e-05   9.997874e-01   9.998763e-01   1.008965e-04   9.998772e-01   9.997884e-01   9.998778e-01
  4.4157e-04   9.997844e-01   7.485621e-05   9.997849e-01   9.998748e-01   1.020482e-04   9.998758e-01   9.997860e-01   9.998764e-01
  4.4668e-04   9.997819e-01   7.571150e-05   9.997825e-01   9.998734e-01   1.032129e-04   9.998744e-01   9.997835e-01   9.998750e-01
  4.5186e-04   9.997794e-01   7.657643e-05   9.997800e-01   9.998719e-01   1.043906e-04   9.998729e-01   9.997811e-01   9.998735e-01
  4.5709e-04   9.997769e-01   7.745110e-05   9.997774e-01   9.998704e-01   1.055815e-04   9.998715e-01   9.997785e-01   9.998721e-01
  4.6238e-04   9.997743e-01   7.833562e-05   9.997749e-01   9.998689e-01   1.067859e-04   9.998700e-01   9.997760e-01   9.998706e-01
  4.6774e-04   9.997717e-01   7.923010e-05   9.997723e-01   9.998674e-01   1.080038e-04   9.998685e-01   9.997734e-01   9.998692e-01
  4.7315e-04   9.997690e-01   8.013465e-05   9.997697e-01   9.998658e-01   1.092353e-04   9.998670e-01   9.997709e-01   9.998677e-01
  4.7863e-04   9.997664e-01   8.104938e-05   9.997670e-01   9.998643e-01   1.104806e-04   9.998654e-01   9.997682e-01   9.998661e-01
  4.8417e-04   9.997637e-01   8.197439e-05   9.997643e-01   9.998627e-01   1.117400e-04   9.998639e-01   9.997656e-01   9.998646e-01
  4.8978e-04   9.997610e-01   8.290980e-05   9.997616e-01   9.998611e-01   1.130134e-04   9.998623e-01   9.997629e-01   9.998631e-01
  4.9545e-04   9.997582e-01   8.385572e-05   9.997589e-01   9.998595e-01   1.143012e-04   9.998607e-01   9.997602e-01   9.998615e-01
  5.0119e-04   9.997554e-01   8.481227e-05   9.997561e-01   9.998579e-01   1.156033e-04   9.998591e-01   9.997575e-01   9.998599e-01
  5.0699e-04   9.997526e-01   8.577957e-05   9.997533e-01   9.998562e-01   1.169200e-04   9.998575e-01   9.997547e-01   9.998583e-01
  5.1286e-04   9.997498e-01   8.675772e-05   9.997505e-01   9.998546e-01   1.182515e-04   9.998559e-01   9.997519e-01   9.998567e-01
  5.1880e-04   9.997469e-01   8.774685e-05   9.997476e-01   9.998529e-01   1.195979e-04   9.998542e-01   9.997490e-01   9.998550e-01
  5.2481e-04   9.997440e-01   8.874708e-05   9.997447e-01   9.998512e-01   1.209594e-04   9.998525e-01   9.997462e-01   9.998534e-01
  5.3088e-04   9.997410e-01   8.975852e-05   9.997418e-01   9.998494e-01   1.223360e-04   9.998509e-01   9.997433e-01   9.998517e-01
  5.3703e-04   9.997380e-01   9.078131e-05   9.997388e-01   9.998477e-01   1.237281e-04   9.998491e-01   9.997403e-01   9.998500e-01
  5.4325e-04   9.997350e-01   9.181555e-05   9.997358e-01   9.998459e-01   1.251357e-04   9.998474e-01   9.997374e-01   9.998483e-01
  5.4954e-04   9.997319e-01   9.286138e-05   9.997328e-01   9.998441e-01   1.265590e-04   9.998456e-01   9.997344e-01   9.998466e-01
  5.5590e-04   9.997289e-01   9.391892e-05   9.997297e-01   9.998423e-01   1.279983e-04   9.998439e-01   9.997314e-01   9.998448e-01
  5.6234e-04   9.997257e-01   9.498830e-05   9.997266e-01   9.998405e-01   1.294536e-04   9.998421e-01   9.997283e-01   9.998430e-01
  5.6885e-04   9.997226e-01   9.606964e-05   9.997235e-01   9.998386e-01   1.309251e-04   9.998403e-01   9.997252e-01   9.998412e-01
  5.7544e-04   9.997194e-01   9.716308e-05   9.997203e-01   9.998368e-01   1.324130e-04   9.998384e-01   9.997221e-01   9.998394e-01
  5.8210e-04   9.997161e-01   9.826874e-05   9.997171e-01   9.998349e-01   1.339175e-04   9.998366e-01   9.997189e-01   9.998376e-01
  5.8884e-04   9.997129e-01   9.938675e-05   9.997138e-01   9.998330e-01   1.354388e-04   9.998347e-01   9.997157e-01   9.998357e-01
  5.9566e-04   9.997096e-01   1.005173e-04   9.997106e-01   9.998310e-01   1.369770e-04   9.998328e-01   9.997124e-01   9.998339e-01
  6.0256e-04   9.997062e-01   1.016604e-04   9.997072e-01   9.998291e-01   1.385323e-04   9.998309e-01   9.997092e-01   9.998320e-01
  6.0954e-04   9.997028e-01   1.028163e-04   9.997039e-01   9.998271e-01   1.401050e-04   9.998289e-01   9.997058e-01   9.998301e-01
  6.1660e-04   9.996994e-01   1.039850e-04   9.997005e-01   9.998251e-01   1.416951e-04   9.998270e-01   9.997025e-01   9.998281e-01
  6.2373e-04   9.996960e-01   1.051668e-04   9.996970e-01   9.998230e-01   1.433029e-04   9.998250e-01   9.996991e-01   9.998262e-01
  6.3096e-04   9.996925e-01   1.063618e-04   9.996936e-01   9.998210e-01   1.449285e-04   9.998230e-01   9.996957e-01   9.998242e-01
  6.3826e-04   9.996889e-01   1.075701e-04   9.996901e-01   9.998189e-01   1.465722e-04   9.998209e-01   9.996922e-01   9.998222e-01
  6.4565e-04   9.996853e-01   1.087919e-04   9.996865e-01   9.998168e-01   1.482341e-04   9.998189e-01   9.996887e-01   9.998201e-01
  6.5313e-04   9.996817e-01   1.100272e-04   9.996829e-01   9.998147e-01   1.499145e-04   9.998168e-01   9.996852e-01   9.998181e-01
  6.6069e-04   9.996781e-01   1.112763e-04   9.996793e-01   9.998125e-01   1.516135e-04   9.998147e-01   9.996816e-01   9.998160e-01
  6.6834e-04   9.996743e-01   1.125393e-04   9.996756e-01   9.998103e-01   1.533313e-04   9.998126e-01   9.996780e-01   9.998139e-01
  6.7608e-04   9.996706e-01   1.138163e-04   9.996719e-01   9.998081e-01   1.550682e-04   9.998104e-01   9.996743e-01   9.998118e-01
  6.8391e-04   9.996668e-01   1.151075e-04   9.996681e-01   9.998059e-01   1.568243e-04   9.998082e-01   9.996706e-01   9.998097e-01
  6.9183e-04   9.996630e-01   1.164130e-04   9.996643e-01   9.998037e-01   1.585998e-04   9.998060e-01   9.996668e-01   9.998075e-01
  6.9984e-04   9.996591e-01   1.177331e-04   9.996605e-01   9.998014e-01   1.603949e-04   9.998038e-01   9.996630e-01   9.998053e-01
  7.0795e-04   9.996552e-01   1.190677e-04   9.996566e-01   9.997991e-01   1.622099e-04   9.998016e-01   9.996592e-01   9.998031e-01
  7.1614e-04   9.996512e-01   1.204172e-04   9.996526e-01   9.997967e-01   1.640449e-04   9.997993e-01   9.996553e-01   9.998008e-01
  7.2444e-04   9.996472e-01   1.217816e-04   9.996487e-01   9.997944e-01   1.659002e-04   9.997970e-01   9.996514e-01   9.997986e-01
  7.3282e-04   9.996431e-01   1.231612e-04   9.996446e-01   9.997920e-01   1.677759e-04   9.997947e-01   9.996475e-01   9.997963e-01
  7.4131e-04   9.996390e-01   1.245560e-04   9.996406e-01   9.997896e-01   1.696723e-04   9.997923e-01   9.996435e-01   9.997940e-01
  7.4989e-04   9.996349e-01   1.259662e-04   9.996365e-01   9.997871e-01   1.715896e-04   9.997899e-01   9.996394e-01   9.997916e-01
  7.5858e-04   9.996307e-01   1.273920e-04   9.996323e-01   9.997847e-01   1.735281e-04   9.997875e-01   9.996353e-01   9.997893e-01
  7.6736e-04   9.996264e-01   1.288336e-04   9.996281e-01   9.997821e-01   1.754878e-04   9.997851e-01   9.996312e-01   9.997869e-01
  7.7625e-04   9.996221e-01   1.302911e-04   9.996238e-01   9.997796e-01   1.774691e-04   9.997826e-01   9.996270e-01   9.997844e-01
  7.8524e-04   9.996178e-01   1.317647e-04   9.996195e-01   9.997771e-01   1.794722e-04   9.997801e-01   9.996228e-01   9.997820e-01
  7.9433e-04   9.996134e-01   1.332546e-04   9.996152e-01   9.997745e-01   1.814974e-04   9.997776e-01   9.996185e-01   9.997795e-01
  8.0353e-04   9.996090e-01   1.347609e-04   9.996108e-01   9.997718e-01   1.835447e-04   9.997751e-01   9.996142e-01   9.997770e-01
  8.1283e-04   9.996045e-01   1.362838e-04   9.996063e-01   9.997692e-01   1.856145e-04   9.997725e-01   9.996098e-01   9.997745e-01
  8.2224e-04   9.995999e-01   1.378234e-04   9.996018e-01   9.997665e-01   1.877070e-04   9.997699e-01   9.996054e-01   9.997719e-01
  8.3176e-04   9.995953e-01   1.393800e-04   9.995973e-01   9.997638e-01   1.898224e-04   9.997672e-01   9.996009e-01   9.997693e-01
  8.4140e-04   9.995907e-01   1.409538e-04   9.995927e-01   9.997611e-01   1.919610e-04   9.997646e-01   9.995964e-01   9.997667e-01
  8.5114e-04   9.995860e-01   1.425448e-04   9.995880e-01   9.997583e-01   1.941230e-04   9.997619e-01   9.995918e-01   9.997641e-01
  8.6099e-04   9.995812e-01   1.441533e-04   9.995833e-01   9.997555e-01   1.963087e-04   9.997591e-01   9.995872e-01   9.997614e-01
  8.7096e-04   9.995764e-01   1.457795e-04   9.995785e-01   9.997526e-01   1.985182e-04   9.997564e-01   9.995825e-01   9.997587e-01
  8.8105e-04   9.995715e-01   1.474235e-04   9.995737e-01   9.997498e-01   2.007519e-04   9.997536e-01   9.995778e-01   9.997559e-01
  8.9125e-04   9.995666e-01   1.490855e-04   9.995688e-01   9.997468e-01   2.030099e-04   9.997508e-01   9.995730e-01   9.997532e-01
  9.0157e-04   9.995616e-01   1.507658e-04   9.995639e-01   9.997439e-01   2.052926e-04   9.997479e-01   9.995682e-01   9.997504e-01
  9.1201e-04   9.995566e-01   1.524645e-04   9.995589e-01   9.997409e-01   2.076001e-04   9.997450e-01   9.995633e-01   9.997476e-01
  9.2257e-04   9.995515e-01   1.541817e-04   9.995539e-01   9.997379e-01   2.099328e-04   9.997421e-01   9.995583e-01   9.997447e-01
  9.3325e-04   9.995464e-01   1.559177e-04   9.995488e-01   9.997349e-01   2.122908e-04   9.997392e-01   9.995533e-01   9.997418e-01
  9.4406e-04   9.995412e-01   1.576728e-04   9.995436e-01   9.997318e-01   2.146745e-04   9.997362e-01   9.995483e-01   9.997389e-01
  9.5499e-04   9.995359e-01   1.594469e-04   9.995384e-01   9.997287e-01   2.170841e-04   9.997332e-01   9.995432e-01   9.997359e-01
  9.6605e-04   9.995306e-01   1.612405e-04   9.995332e-01   9.997255e-01   2.195199e-04   9.997301e-01   9.995380e-01   9.997329e-01
  9.7724e-04   9.995252e-01   1.630536e-04   9.995278e-01   9.997223e-01   2.219820e-04   9.997270e-01   9.995328e-01   9.997299e-01
  9.8855e-04   9.995197e-01   1.648864e-04   9.995225e-01   9.997191e-01   2.244709e-04   9.997239e-01   9.995276e-01   9.997269e-01
  1.0000e-03   9.995142e-01   1.667393e-04   9.995170e-01   9.997158e-01   2.269868e-04   9.997208e-01   9.995222e-01   9.997238e-01
  1.0116e-03   9.995086e-01   1.686123e-04   9.995115e-01   9.997125e-01   2.295298e-04   9.997176e-01   9.995168e-01   9.997207e-01
  1.0233e-03   9.995030e-01   1.705056e-04   9.995059e-01   9.997092e-01   2.321004e-04   9.997143e-01   9.995114e-01   9.997175e-01
  1.0351e-03   9.994973e-01   1.724196e-04   9.995003e-01   9.997058e-01   2.346987e-04   9.997111e-01   9.995059e-01   9.997143e-01
  1.0471e-03   9.994915e-01   1.743543e-04   9.994946e-01   9.997024e-01   2.373251e-04   9.997078e-01   9.995003e-01   9.997111e-01
  1.0593e-03   9.994857e-01   1.763100e-04   9.994888e-01   9.996989e-01   2.399799e-04   9.997044e-01   9.994947e-01   9.997078e-01
  1.0715e-03   9.994798e-01   1.782869e-04   9.994830e-01   9.996954e-01   2.426632e-04   9.997011e-01   9.994890e-01   9.997045e-01
  1.0839e-03   9.994738e-01   1.802852e-04   9.994771e-01   9.996919e-01   2.453754e-04   9.996976e-01   9.994832e-01   9.997012e-01
  1.0965e-03   9.994678e-01   1.823052e-04   9.994712e-01   9.996883e-01   2.481169e-04   9.996942e-01   9.994774e-01   9.996978e-01
  1.1092e-03   9.994617e-01   1.843470e-04   9.994652e-01   9.996847e-01   2.508878e-04   9.996907e-01   9.994715e-01   9.996944e-01
  1.1220e-03   9.994555e-01   1.864108e-04   9.994591e-01   9.996810e-01   2.536884e-04   9.996872e-01   9.994656e-01   9.996910e-01
  1.1350e-03   9.994493e-01   1.884970e-04   9.994529e-01   9.996773e-01   2.565191e-04   9.996836e-01   9.994596e-01   9.996875e-01
  1.1482e-03   9.994430e-01   1.906057e-04   9.994467e-01   9.996735e-01   2.593802e-04   9.996800e-01   9.994535e-01   9.996840e-01
  1.1614e-03   9.994366e-01   1.927371e-04   9.994404e-01   9.996697e-01   2.622719e-04   9.996763e-01   9.994474e-01   9.996804e-01
  1.1749e-03   9.994302e-01   1.948914e-04   9.994340e-01   9.996659e-01   2.651945e-04   9.996726e-01   9.994412e-01   9.996768e-01
  1.1885e-03   9.994236e-01   1.970689e-04   9.994276e-01   9.996620e-01   2.681484e-04   9.996689e-01   9.994349e-01   9.996732e-01
