##          Q2              z             GE(M)n            dGE(M)n               GDip
1.00000000e-06 -5.19193167e-01  -9.8347460712e-10   9.4142115828e-09   9.9999718310e-01
1.01157945e-06 -5.19193140e-01   4.7697058523e-09   9.5232196560e-09   9.9999715049e-01
1.02329299e-06 -5.19193112e-01   1.0589504371e-08   9.6334899071e-09   9.9999711749e-01
1.03514217e-06 -5.19193085e-01   1.6476692168e-08   9.7450369461e-09   9.9999708411e-01
1.04712855e-06 -5.19193057e-01   2.2432049644e-08   9.8578755582e-09   9.9999705035e-01
1.05925373e-06 -5.19193028e-01   2.8456366060e-08   9.9720206952e-09   9.9999701619e-01
1.07151931e-06 -5.19192999e-01   3.4550440031e-08   1.0087487486e-08   9.9999698164e-01
1.08392691e-06 -5.19192970e-01   4.0715079185e-08   1.0204291232e-08   9.9999694669e-01
1.09647820e-06 -5.19192941e-01   4.6951100670e-08   1.0322447411e-08   9.9999691134e-01
1.10917482e-06 -5.19192911e-01   5.3259330993e-08   1.0441971683e-08   9.9999687557e-01
1.12201845e-06 -5.19192881e-01   5.9640606276e-08   1.0562879886e-08   9.9999683939e-01
1.13501082e-06 -5.19192851e-01   6.6095772354e-08   1.0685188046e-08   9.9999680279e-01
1.14815362e-06 -5.19192820e-01   7.2625684772e-08   1.0808912367e-08   9.9999676577e-01
1.16144861e-06 -5.19192789e-01   7.9231209110e-08   1.0934069250e-08   9.9999672832e-01
1.17489755e-06 -5.19192757e-01   8.5913220805e-08   1.1060675277e-08   9.9999669044e-01
1.18850223e-06 -5.19192725e-01   9.2672605548e-08   1.1188747228e-08   9.9999665211e-01
1.20226443e-06 -5.19192693e-01   9.9510259299e-08   1.1318302076e-08   9.9999661335e-01
1.21618600e-06 -5.19192660e-01   1.0642708828e-07   1.1449356987e-08   9.9999657413e-01
1.23026877e-06 -5.19192627e-01   1.1342400928e-07   1.1581929329e-08   9.9999653446e-01
1.24451461e-06 -5.19192594e-01   1.2050194968e-07   1.1716036672e-08   9.9999649433e-01
1.25892541e-06 -5.19192560e-01   1.2766184773e-07   1.1851696787e-08   9.9999645374e-01
1.27350308e-06 -5.19192526e-01   1.3490465231e-07   1.1988927651e-08   9.9999641268e-01
1.28824955e-06 -5.19192492e-01   1.4223132342e-07   1.2127747450e-08   9.9999637114e-01
1.30316678e-06 -5.19192457e-01   1.4964283221e-07   1.2268174580e-08   9.9999632912e-01
1.31825674e-06 -5.19192421e-01   1.5714016103e-07   1.2410227651e-08   9.9999628661e-01
1.33352143e-06 -5.19192385e-01   1.6472430350e-07   1.2553925485e-08   9.9999624361e-01
1.34896288e-06 -5.19192349e-01   1.7239626495e-07   1.2699287128e-08   9.9999620012e-01
1.36458314e-06 -5.19192313e-01   1.8015706221e-07   1.2846331840e-08   9.9999615611e-01
1.38038426e-06 -5.19192276e-01   1.8800772392e-07   1.2995079108e-08   9.9999611160e-01
1.39636836e-06 -5.19192238e-01   1.9594929062e-07   1.3145548643e-08   9.9999606658e-01
1.41253754e-06 -5.19192200e-01   2.0398281494e-07   1.3297760385e-08   9.9999602103e-01
1.42889396e-06 -5.19192162e-01   2.1210936164e-07   1.3451734504e-08   9.9999597496e-01
1.44543977e-06 -5.19192123e-01   2.2033000784e-07   1.3607491404e-08   9.9999592835e-01
1.46217717e-06 -5.19192084e-01   2.2864584314e-07   1.3765051725e-08   9.9999588120e-01
1.47910839e-06 -5.19192044e-01   2.3705796966e-07   1.3924436345e-08   9.9999583351e-01
1.49623566e-06 -5.19192004e-01   2.4556750250e-07   1.4085666386e-08   9.9999578526e-01
1.51356125e-06 -5.19191964e-01   2.5417556945e-07   1.4248763213e-08   9.9999573646e-01
1.53108746e-06 -5.19191922e-01   2.6288331149e-07   1.4413748439e-08   9.9999568709e-01
1.54881662e-06 -5.19191881e-01   2.7169188269e-07   1.4580643924e-08   9.9999563715e-01
