# Ebeam [MeV], spec, theta_spec [Deg], Q^2Avg [GeV^2], csexp/csdip, delta_csexp/csdip_tot, delta_csexp/csdip_stat, csexp/csdip(mincut) csexp/csdip(maxcut), Blun_TPE_corr, Fesh_corr, A1_syst_scale, norms
180.0 A 55.50 0.025600 0.9850649 0.0048722 0.0045535 0.9857276 0.9840026 1.0063 1.0073 1.00148 3
180.0 A 55.50 0.025593 0.9849037 0.0028875 0.0026987 0.9851263 0.9844496 1.0063 1.0073 1.00148 3
180.0 A 55.50 0.025599 0.9852721 0.0034589 0.0032326 0.9861147 0.9840436 1.0063 1.0073 1.00148 3
180.0 A 55.50 0.025601 0.9920524 0.0050111 0.0046832 0.9922507 0.9910179 1.0063 1.0073 1.00148 3
180.0 A 55.50 0.025599 0.9882971 0.0022550 0.0021075 0.9894719 0.9876581 1.0063 1.0073 1.00148 3
180.0 A 58.00 0.027608 0.9891356 0.0047026 0.0043949 0.9896231 0.9897053 1.0065 1.0075 1.00155 3
180.0 A 58.00 0.027603 0.9887342 0.0023741 0.0022187 0.9895551 0.9885751 1.0065 1.0075 1.00155 3
180.0 A 58.00 0.027603 0.9877765 0.0024687 0.0023072 0.9884954 0.9874035 1.0065 1.0075 1.00155 3
180.0 A 58.00 0.027609 0.9849434 0.0024218 0.0022633 0.9853272 0.9846812 1.0065 1.0075 1.00155 3
180.0 A 60.50 0.029635 0.9852517 0.0021306 0.0019912 0.9858527 0.9847602 1.0066 1.0077 1.00161 3
180.0 A 63.00 0.031691 0.9882688 0.0020653 0.0019301 0.9877086 0.9883008 1.0068 1.0079 1.00168 3
180.0 A 65.49 0.033759 0.9880519 0.0021583 0.0020171 0.9874858 0.9876136 1.0070 1.0080 1.00175 3
180.0 A 65.49 0.033758 0.9835716 0.0021557 0.0020147 0.9833950 0.9832964 1.0070 1.0080 1.00175 3
180.0 A 68.01 0.035870 0.9928189 0.0021338 0.0019941 0.9923708 0.9920794 1.0071 1.0082 1.00181 3
180.0 A 68.01 0.035869 0.9924539 0.0021440 0.0020038 0.9923059 0.9920773 1.0071 1.0082 1.00181 3
180.0 A 70.50 0.037961 0.9891542 0.0020940 0.0019570 0.9890046 0.9887515 1.0073 1.0084 1.00188 3
180.0 A 70.50 0.037962 0.9865532 0.0020915 0.0019547 0.9868857 0.9855435 1.0073 1.0084 1.00188 3
180.0 A 72.99 0.040052 0.9868080 0.0018762 0.0017535 0.9871606 0.9868175 1.0075 1.0085 1.00195 3
180.0 A 75.50 0.042157 0.9907914 0.0021608 0.0020195 0.9910621 0.9903754 1.0077 1.0087 1.00201 3
180.0 A 75.50 0.042158 0.9890624 0.0021659 0.0020242 0.9891930 0.9884954 1.0077 1.0087 1.00201 3
180.0 A 78.00 0.044252 0.9919097 0.0021860 0.0020430 0.9918474 0.9915338 1.0079 1.0089 1.00208 3
180.0 A 78.00 0.044255 0.9861247 0.0021582 0.0020171 0.9859496 0.9859330 1.0079 1.0089 1.00208 3
180.0 A 80.50 0.046339 0.9855860 0.0040463 0.0037816 0.9864614 0.9842306 1.0081 1.0090 1.00215 3
180.0 A 80.50 0.046338 0.9894978 0.0025513 0.0023844 0.9905316 0.9892447 1.0081 1.0090 1.00215 3
180.0 A 80.50 0.046336 0.9889494 0.0022225 0.0020771 0.9897948 0.9881523 1.0081 1.0090 1.00215 3
180.0 A 83.01 0.048418 0.9862731 0.0045239 0.0042279 0.9861511 0.9867359 1.0083 1.0091 1.00221 3
180.0 A 83.01 0.048418 0.9910298 0.0022834 0.0021340 0.9913372 0.9907787 1.0083 1.0091 1.00221 3
180.0 A 85.51 0.050470 0.9887030 0.0046745 0.0043687 0.9892462 0.9882074 1.0085 1.0093 1.00228 3
180.0 A 85.51 0.050468 0.9900180 0.0026880 0.0025121 0.9904269 0.9893548 1.0085 1.0093 1.00228 3
180.0 A 85.51 0.050467 0.9823933 0.0023368 0.0021839 0.9830809 0.9813800 1.0085 1.0093 1.00228 3
180.0 A 85.51 0.050466 0.9826648 0.0051225 0.0047874 0.9835847 0.9816797 1.0085 1.0093 1.00228 3
180.0 A 85.51 0.050467 0.9839154 0.0035521 0.0033198 0.9840074 0.9834299 1.0085 1.0093 1.00228 3
180.0 A 85.51 0.050468 0.9882683 0.0027244 0.0025462 0.9890144 0.9873008 1.0085 1.0093 1.00228 3
180.0 A 88.00 0.052491 0.9914810 0.0051444 0.0048079 0.9913398 0.9898701 1.0087 1.0094 1.00235 3
180.0 A 88.00 0.052492 0.9913575 0.0023193 0.0021676 0.9911799 0.9914103 1.0087 1.0094 1.00235 3
180.0 A 90.50 0.054499 0.9840313 0.0029820 0.0027869 0.9849121 0.9842452 1.0089 1.0095 1.00241 3
180.0 A 90.50 0.054494 0.9897540 0.0052436 0.0049006 0.9909615 0.9889714 1.0089 1.0095 1.00241 3
180.0 A 90.50 0.054495 0.9857218 0.0021508 0.0020101 0.9861583 0.9852375 1.0089 1.0095 1.00241 3
180.0 A 93.01 0.056484 0.9837891 0.0050630 0.0047318 0.9841668 0.9839372 1.0092 1.0096 1.00248 3
180.0 A 93.01 0.056484 0.9926122 0.0030852 0.0028834 0.9920251 0.9927436 1.0092 1.0096 1.00248 3
180.0 A 93.01 0.056484 0.9884654 0.0030756 0.0028744 0.9875246 0.9879255 1.0092 1.0096 1.00248 3
